"calf_id","breed","heifer_calf","birth_bw","study","cow_id","dam","dam_present","position","other_calves","termination_reason","event_length_s","behavior","calf_age","min_to_next_SB","allosuckling","twin","allogrooming"
2734,"SR",1,30.5,"calf-driven",2346,1,1,"-",0,"Calf walks/moves away",153,"close_to_udder",3,"185","-","no","-"
2734,"SR",1,30.5,"calf-driven",2346,1,1,"R",0,"Calf walks/moves away",286,"suckling_bout",3,"-","0","no","1"
2734,"SR",1,30.5,"calf-driven",2346,1,1,"R",0,"Cow walks/moves away",297,"suckling_bout",3,"-","0","no","1"
2734,"SR",1,30.5,"calf-driven",2346,1,1,"R",0,"Calf walks/moves away",692,"suckling_bout",3,"-","0","no","1"
2734,"SR",1,30.5,"calf-driven",2346,1,1,"-",0,"Calf walks/moves away",24,"close_to_udder",3,"179","-","no","-"
2734,"SR",1,30.5,"calf-driven",2346,1,1,"-",0,"Calf walks/moves away",179,"close_to_udder",3,"136","-","no","-"
2734,"SR",1,30.5,"calf-driven",2346,1,1,"-",0,"Calf walks/moves away",127,"close_to_udder",3,"92","-","no","-"
2734,"SR",1,30.5,"calf-driven",2346,1,1,"-",0,"Calf walks/moves away",62,"close_to_udder",3,"88","-","no","-"
2734,"SR",1,30.5,"calf-driven",2346,1,1,"R",0,"Calf walks/moves away",191,"suckling_bout",3,"-","0","no","0"
2734,"SR",1,30.5,"calf-driven",2346,1,1,"-",0,"Calf walks/moves away",136,"close_to_udder",3,"218","-","no","-"
2734,"SR",1,30.5,"calf-driven",2346,1,1,"R",0,"Calf walks/moves away",378,"suckling_bout",3,"-","0","no","1"
2734,"SR",1,30.5,"calf-driven",2346,1,1,"-",0,"Calf walks/moves away",18,"close_to_udder",3,"81","-","no","-"
2734,"SR",1,30.5,"calf-driven",2346,1,1,"R",0,"Calf walks/moves away",310,"suckling_bout",3,"-","0","no","1"
2734,"SR",1,30.5,"calf-driven",2346,1,1,"-",0,"Calf walks/moves away",92,"close_to_udder",3,"4","-","no","-"
2734,"SR",1,30.5,"calf-driven",2346,1,1,"R",0,"Calf walks/moves away",185,"suckling_bout",3,"-","0","no","1"
2734,"SR",1,30.5,"calf-driven",2346,1,1,"R",0,"Calf walks/moves away",428,"suckling_bout",3,"-","0","no","1"
2734,"SR",1,30.5,"calf-driven",2346,1,1,"R",0,"Other",721,"suckling_bout",6,"-","0","no","1"
2734,"SR",1,30.5,"calf-driven",2346,1,1,"R",0,"Other",329,"suckling_bout",6,"-","0","no","0"
2734,"SR",1,30.5,"calf-driven",2346,1,1,"-",0,"Calf walks/moves away",20,"close_to_udder",6,"153","-","no","-"
2734,"SR",1,30.5,"calf-driven",2346,1,1,"R",0,"Calf walks/moves away",558,"suckling_bout",6,"-","0","no","0"
2734,"SR",1,30.5,"calf-driven",2346,1,1,"R",0,"Calf walks/moves away",505,"suckling_bout",6,"-","0","no","0"
2734,"SR",1,30.5,"calf-driven",2346,1,1,"R",0,"Calf walks/moves away",757,"suckling_bout",9,"-","0","no","0"
2734,"SR",1,30.5,"calf-driven",2346,1,1,"R",0,"Calf walks/moves away",670,"suckling_bout",9,"-","0","no","0"
2734,"SR",1,30.5,"calf-driven",2346,1,1,"-",0,"Calf walks/moves away",260,"close_to_udder",9,"2","-","no","-"
2734,"SR",1,30.5,"calf-driven",2361,0,1,"-",1,"Other",54,"close_to_udder",9,"0","-","no","-"
2734,"SR",1,30.5,"calf-driven",2346,1,1,"R",0,"Calf walks/moves away",936,"suckling_bout",9,"-","0","no","1"
2734,"SR",1,30.5,"calf-driven",2346,1,1,"R",0,"Calf walks/moves away",513,"suckling_bout",9,"-","0","no","1"
2734,"SR",1,30.5,"calf-driven",2346,1,1,"-",0,"Calf walks/moves away",20,"close_to_udder",9,"-","-","no","-"
2734,"SR",1,30.5,"calf-driven",2346,1,1,"R",0,"Calf walks/moves away",853,"suckling_bout",12,"-","0","no","0"
2734,"SR",1,30.5,"calf-driven",2346,1,1,"R",0,"Calf walks/moves away",936,"suckling_bout",12,"-","0","no","0"
2734,"SR",1,30.5,"calf-driven",2346,1,1,"-",0,"Calf walks/moves away",55,"close_to_udder",12,"178","-","no","-"
2734,"SR",1,30.5,"calf-driven",2346,1,1,"-",0,"Calf walks/moves away",52,"close_to_udder",12,"138","-","no","-"
2734,"SR",1,30.5,"calf-driven",2346,1,1,"R",0,"Calf walks/moves away",927,"suckling_bout",12,"-","0","no","0"
2734,"SR",1,30.5,"calf-driven",2346,1,1,"R",0,"Calf walks/moves away",909,"suckling_bout",12,"-","0","no","1"
2734,"SR",1,30.5,"calf-driven",803,0,1,"-",1,"Calf walks/moves away",87,"close_to_udder",12,"92","-","no","-"
2734,"SR",1,30.5,"calf-driven",2183,0,1,"R",0,"Calf walks/moves away",144,"suckling_bout",12,"-","1","no","0"
2735,"SR",1,47,"calf-driven",2183,1,1,"S",0,"Calf walks/moves away",340,"suckling_bout",3,"-","0","no","0"
2735,"SR",1,47,"calf-driven",2183,1,1,"-",0,"Calf walks/moves away",36,"close_to_udder",3,"228","-","no","-"
2735,"SR",1,47,"calf-driven",2183,1,1,"-",0,"Calf walks/moves away",307,"close_to_udder",3,"154","-","no","-"
2735,"SR",1,47,"calf-driven",2183,1,1,"R",0,"Calf walks/moves away",464,"suckling_bout",3,"-","0","no","0"
2735,"SR",1,47,"calf-driven",2183,1,1,"R",0,"Calf walks/moves away",419,"suckling_bout",3,"-","0","no","0"
2735,"SR",1,47,"calf-driven",2183,1,1,"-",0,"Calf walks/moves away",115,"close_to_udder",3,"39","-","no","-"
2735,"SR",1,47,"calf-driven",2183,1,1,"R",0,"Calf walks/moves away",428,"suckling_bout",3,"-","0","no","1"
2735,"SR",1,47,"calf-driven",2183,1,1,"R",0,"Calf walks/moves away",351,"suckling_bout",3,"-","0","no","0"
2735,"SR",1,47,"calf-driven",2183,1,1,"-",0,"Calf walks/moves away",17,"close_to_udder",3,"-","-","no","-"
2735,"SR",1,47,"calf-driven",2183,1,1,"-",0,"Calf walks/moves away",67,"close_to_udder",3,"-","-","no","-"
2735,"SR",1,47,"calf-driven",2183,1,1,"-",0,"Cow walks/moves away",30,"close_to_udder",3,"-","-","no","-"
2735,"SR",1,47,"calf-driven",2183,1,1,"-",0,"Calf walks/moves away",68,"close_to_udder",3,"-","-","no","-"
2735,"SR",1,47,"calf-driven",2183,1,1,"-",0,"Calf walks/moves away",182,"close_to_udder",3,"-","-","no","-"
2735,"SR",1,47,"calf-driven",2183,1,1,"-",0,"Calf walks/moves away",51,"close_to_udder",3,"-","-","no","-"
2735,"SR",1,47,"calf-driven",2183,1,1,"-",0,"Calf walks/moves away",65,"close_to_udder",3,"-","-","no","-"
2735,"SR",1,47,"calf-driven",2183,1,1,"-",0,"Calf walks/moves away",42,"close_to_udder",3,"-","-","no","-"
2735,"SR",1,47,"calf-driven",2183,1,1,"-",0,"Calf walks/moves away",287,"close_to_udder",3,"-","-","no","-"
2735,"SR",1,47,"calf-driven",2183,1,1,"R",0,"Calf walks/moves away",595,"suckling_bout",6,"-","0","no","1"
2735,"SR",1,47,"calf-driven",2183,1,1,"-",0,"Calf walks/moves away",24,"close_to_udder",6,"115","-","no","-"
2735,"SR",1,47,"calf-driven",2183,1,1,"R",0,"Calf walks/moves away",524,"suckling_bout",6,"-","0","no","1"
2735,"SR",1,47,"calf-driven",2183,1,1,"R",0,"Calf walks/moves away",448,"suckling_bout",6,"-","0","no","0"
2735,"SR",1,47,"calf-driven",2183,1,1,"-",0,"Calf walks/moves away",41,"close_to_udder",6,"34","-","no","-"
2735,"SR",1,47,"calf-driven",2183,1,1,"-",0,"Calf walks/moves away",22,"close_to_udder",6,"5","-","no","-"
2735,"SR",1,47,"calf-driven",2183,1,1,"R",0,"Calf walks/moves away",875,"suckling_bout",6,"-","0","no","0"
2735,"SR",1,47,"calf-driven",2183,1,1,"R",0,"Calf walks/moves away",780,"suckling_bout",9,"-","0","no","0"
2735,"SR",1,47,"calf-driven",2183,1,1,"R",0,"Calf walks/moves away",548,"suckling_bout",9,"-","0","no","1"
2735,"SR",1,47,"calf-driven",2183,1,1,"R",0,"Calf walks/moves away",937,"suckling_bout",9,"-","0","no","0"
2735,"SR",1,47,"calf-driven",2183,1,1,"R",0,"Calf walks/moves away",869,"suckling_bout",9,"-","0","no","0"
2735,"SR",1,47,"calf-driven",2183,1,1,"-",0,"Cow walks/moves away",792,"close_to_udder",12,"47","-","no","-"
2735,"SR",1,47,"calf-driven",2183,1,1,"R",0,"Cow walks/moves away",1113,"suckling_bout",12,"-","0","no","1"
2735,"SR",1,47,"calf-driven",2183,1,1,"R",0,"Calf walks/moves away",1030,"suckling_bout",12,"-","0","no","0"
2735,"SR",1,47,"calf-driven",2183,1,1,"S",0,"Other",643,"suckling_bout",12,"-","0","no","1"
2736,"SH",1,51,"calf-driven",2200,1,1,"R",0,"Cow kicks out/disrupts bout",681,"suckling_bout",3,"-","0","no","1"
2736,"SH",1,51,"calf-driven",2200,1,1,"R",0,"Calf walks/moves away",250,"suckling_bout",3,"-","0","no","1"
2736,"SH",1,51,"calf-driven",2200,1,1,"R",0,"Calf walks/moves away",450,"suckling_bout",3,"-","0","no","1"
2736,"SH",1,51,"calf-driven",2200,1,1,"-",0,"Calf walks/moves away",67,"close_to_udder",3,"203","-","no","-"
2736,"SH",1,51,"calf-driven",2200,1,1,"R",0,"Calf walks/moves away",509,"suckling_bout",3,"-","0","no","0"
2736,"SH",1,51,"calf-driven",2183,0,1,"-",0,"Cow walks/moves away",97,"close_to_udder",3,"2","-","no","-"
2736,"SH",1,51,"calf-driven",2200,1,1,"R",0,"Cow walks/moves away",308,"suckling_bout",3,"-","0","no","1"
2736,"SH",1,51,"calf-driven",2200,1,1,"R",0,"Calf walks/moves away",283,"suckling_bout",3,"-","0","no","1"
2736,"SH",1,51,"calf-driven",2200,1,1,"-",0,"Calf walks/moves away",23,"close_to_udder",3,"17","-","no","-"
2736,"SH",1,51,"calf-driven",2200,1,1,"R",0,"Cow walks/moves away",123,"suckling_bout",3,"-","0","no","0"
2736,"SH",1,51,"calf-driven",2200,1,1,"-",0,"Calf walks/moves away",170,"close_to_udder",3,"-","-","no","-"
2736,"SH",1,51,"calf-driven",2200,1,1,"R",0,"Calf walks/moves away",249,"suckling_bout",6,"-","0","no","0"
2736,"SH",1,51,"calf-driven",2200,1,1,"R",0,"Cow kicks out/disrupts bout",649,"suckling_bout",6,"-","0","no","1"
2736,"SH",1,51,"calf-driven",2200,1,1,"R",0,"Calf walks/moves away",252,"suckling_bout",6,"-","0","no","1"
2736,"SH",1,51,"calf-driven",2200,1,1,"R",0,"Calf walks/moves away",420,"suckling_bout",6,"-","0","no","1"
2736,"SH",1,51,"calf-driven",2200,1,1,"R",0,"Calf walks/moves away",566,"suckling_bout",6,"-","0","no","1"
2736,"SH",1,51,"calf-driven",2200,1,1,"-",0,"Cow walks/moves away",87,"close_to_udder",6,"-","-","no","-"
2736,"SH",1,51,"calf-driven",2200,1,1,"-",0,"Calf walks/moves away",47,"close_to_udder",6,"-","-","no","-"
2736,"SH",1,51,"calf-driven",2200,1,1,"R",0,"Calf walks/moves away",654,"suckling_bout",9,"-","0","no","1"
2736,"SH",1,51,"calf-driven",2210,0,1,"-",0,"Cow kicks out/disrupts bout",117,"close_to_udder",9,"93","-","no","-"
2736,"SH",1,51,"calf-driven",2200,1,1,"R",0,"Calf walks/moves away",397,"suckling_bout",9,"-","0","no","1"
2736,"SH",1,51,"calf-driven",2200,1,1,"S",0,"Calf walks/moves away",452,"suckling_bout",9,"-","0","no","0"
2736,"SH",1,51,"calf-driven",2200,1,1,"R",0,"Calf walks/moves away",338,"suckling_bout",9,"-","0","no","1"
2736,"SH",1,51,"calf-driven",2200,1,1,"R",0,"Calf walks/moves away",503,"suckling_bout",9,"-","0","no","1"
2736,"SH",1,51,"calf-driven",2200,1,1,"-",0,"Calf walks/moves away",112,"close_to_udder",9,"242","-","no","-"
2736,"SH",1,51,"calf-driven",2200,1,1,"R",0,"Calf walks/moves away",346,"suckling_bout",9,"-","0","no","1"
2736,"SH",1,51,"calf-driven",2200,1,1,"-",0,"Calf walks/moves away",165,"close_to_udder",12,"206","-","no","-"
2736,"SH",1,51,"calf-driven",2200,1,1,"-",0,"Cow kicks out/disrupts bout",20,"close_to_udder",12,"201","-","no","-"
2736,"SH",1,51,"calf-driven",2200,1,1,"R",0,"Calf walks/moves away",418,"suckling_bout",12,"-","0","no","1"
2736,"SH",1,51,"calf-driven",2200,1,1,"R",0,"Calf walks/moves away",749,"suckling_bout",12,"-","0","no","0"
2736,"SH",1,51,"calf-driven",2347,0,1,"B",0,"Cow walks/moves away",141,"suckling_bout",12,"-","1","no","0"
2736,"SH",1,51,"calf-driven",2200,1,1,"-",0,"Calf walks/moves away",69,"close_to_udder",12,"208","-","no","-"
2736,"SH",1,51,"calf-driven",2200,1,1,"-",0,"Calf walks/moves away",34,"close_to_udder",12,"206","-","no","-"
2736,"SH",1,51,"calf-driven",2200,1,1,"S",0,"Calf walks/moves away",679,"suckling_bout",12,"-","0","no","0"
2736,"SH",1,51,"calf-driven",2200,1,1,"R",0,"Calf walks/moves away",472,"suckling_bout",12,"-","0","no","0"
2736,"SH",1,51,"calf-driven",2200,1,1,"B",0,"Other",280,"suckling_bout",12,"-","0","no","0"
2736,"SH",1,51,"calf-driven",2200,1,1,"S",0,"Calf walks/moves away",411,"suckling_bout",12,"-","0","no","0"
